广州期货交易所期货历史行情表(2024)
交易日期,品种名称,交割月份,合约代码,前结算价,开盘价,最高价,最低价,收盘价,结算价,涨跌,涨跌1,成交量,持仓量,持仓量变化,成交额
20240805,工业硅,2408,si2408,10275.00,10275.00,10400.00,10275.00,10400.00,10335.00,125.00,60.00,174,976,-273,8992875
20240805,工业硅,2409,si2409,10315.00,10335.00,10495.00,10265.00,10405.00,10375.00,90.00,60.00,161510,139498,-8643,8381002500
20240805,工业硅,2410,si2410,10355.00,10410.00,10545.00,10325.00,10465.00,10440.00,110.00,85.00,53685,62817,-3276,2803298225
20240805,工业硅,2411,si2411,10425.00,10480.00,10595.00,10380.00,10520.00,10490.00,95.00,65.00,142856,110361,6080,7493785075
20240805,工业硅,2412,si2412,13410.00,13335.00,13550.00,13335.00,13460.00,13440.00,50.00,30.00,30466,45463,766,2047679050
20240805,工业硅,2501,si2501,13410.00,13410.00,13540.00,13320.00,13460.00,13395.00,50.00,-15.00,10941,3334,176,732837000
20240805,工业硅,2502,si2502,13490.00,13410.00,13580.00,13385.00,13520.00,13470.00,30.00,-20.00,8,84,3,538800
20240805,工业硅,2503,si2503,13500.00,,,,13500.00,13500.00,0.00,0.00,0,28,0,0
20240805,工业硅,2504,si2504,13565.00,,,,13565.00,13565.00,0.00,0.00,0,12,0,0
20240805,工业硅,2505,si2505,13665.00,13680.00,13765.00,13590.00,13665.00,13650.00,0.00,-15.00,42,363,0,2866625
20240805,工业硅,2506,si2506,13665.00,13680.00,13710.00,13640.00,13640.00,13670.00,-25.00,5.00,5,62,1,341750
20240805,工业硅,2507,si2507,13660.00,13695.00,13710.00,13580.00,13630.00,13660.00,-30.00,0.00,20,95,12,1366250
20240806,碳酸锂,2408,lc2408,79900.00,79900.00,80850.00,79900.00,80000.00,80000.00,100.00,100.00,684,4503,-2745,54741550
20240806,碳酸锂,2409,lc2409,80250.00,80900.00,81350.00,80000.00,80350.00,80750.00,100.00,500.00,6188,24741,-1436,499752200
20240806,碳酸锂,2410,lc2410,80650.00,81050.00,81850.00,80500.00,80800.00,81250.00,150.00,600.00,2147,6516,-965,174523500
20240806,碳酸锂,2411,lc2411,81150.00,82000.00,82200.00,80900.00,81250.00,81500.00,100.00,350.00,112245,207139,-3454,9150035300
20240806,碳酸锂,2412,lc2412,83950.00,84600.00,85050.00,83500.00,84150.00,84400.00,200.00,450.00,2899,19137,-691,244784950
20240806,碳酸锂,2501,lc2501,84250.00,85000.00,85600.00,83900.00,84400.00,84750.00,150.00,500.00,8638,25001,109,732279350
20240806,碳酸锂,2502,lc2502,85100.00,84800.00,85950.00,84500.00,84850.00,85250.00,-250.00,150.00,236,2328,-28,20126700
20240806,碳酸锂,2503,lc2503,85350.00,85250.00,86400.00,84750.00,85400.00,85400.00,50.00,50.00,247,2001,39,21100650
20240806,碳酸锂,2504,lc2504,87550.00,87750.00,88450.00,86800.00,87600.00,87550.00,50.00,0.00,253,1847,-1,22151050
20240806,碳酸锂,2505,lc2505,87800.00,88100.00,88700.00,87000.00,88350.00,87800.00,550.00,0.00,506,4580,-6,44444900
20240806,碳酸锂,2506,lc2506,88000.00,88000.00,88700.00,87000.00,88000.00,87800.00,0.00,-200.00,88,1203,0,7728700
20240806,碳酸锂,2507,lc2507,88200.00,88300.00,88650.00,87000.00,88150.00,87750.00,-50.00,-450.00,78,1150,32,6844550
20240806,工业硅,2408,si2408,10335.00,0.00,0.00,0.00,10330.00,10330.00,-5.00,-5.00,57,1033,57,2964000
20240806,工业硅,2409,si2409,10375.00,10410.00,10500.00,10215.00,10225.00,10315.00,-150.00,-60.00,142714,137685,-1813,7361982850
20240806,工业硅,2410,si2410,10440.00,10485.00,10555.00,10275.00,10290.00,10375.00,-150.00,-65.00,146726,61047,-1770,7611845800
20240806,工业硅,2411,si2411,10490.00,10550.00,10615.00,10330.00,10355.00,10430.00,-135.00,-60.00,216415,119405,9044,11286129450
20240806,工业硅,2412,si2412,13440.00,13500.00,13540.00,13275.00,13310.00,13380.00,-130.00,-60.00,32180,45096,-367,2153646225
20240806,工业硅,2501,si2501,13395.00,13550.00,13550.00,13270.00,13330.00,13410.00,-65.00,15.00,9517,3433,99,638344775
20240806,工业硅,2502,si2502,13470.00,13420.00,13420.00,13365.00,13385.00,13385.00,-85.00,-85.00,4,83,-1,267775
20240806,工业硅,2503,si2503,13500.00,,,,13450.00,13450.00,-50.00,-50.00,0,28,0,0
20240806,工业硅,2504,si2504,13565.00,13455.00,13455.00,13455.00,13455.00,13455.00,-110.00,-110.00,1,13,1,67275
20240806,工业硅,2505,si2505,13650.00,13595.00,13605.00,13420.00,13515.00,13550.00,-135.00,-100.00,26,368,5,1761500
20240806,工业硅,2506,si2506,13670.00,13605.00,13605.00,13605.00,13605.00,13605.00,-65.00,-65.00,2,64,2,136050
20240806,工业硅,2507,si2507,13660.00,13660.00,13660.00,13525.00,13540.00,13560.00,-120.00,-100.00,10,98,3,678050
20240807,碳酸锂,2408,lc2408,80000.00,80000.00,80000.00,79000.00,79150.00,79650.00,-850.00,-350.00,566,4284,-219,45107600
20240807,碳酸锂,2409,lc2409,80750.00,80750.00,80900.00,79150.00,79350.00,79750.00,-1400.00,-1000.00,12212,24907,166,974144650
20240807,碳酸锂,2410,lc2410,81250.00,81300.00,81300.00,79750.00,80050.00,80350.00,-1200.00,-900.00,1040,6712,196,83572350
20240807,碳酸锂,2411,lc2411,81500.00,81850.00,81850.00,80100.00,80300.00,80650.00,-1200.00,-850.00,90947,209655,2516,7338466850
20240807,碳酸锂,2412,lc2412,84400.00,84650.00,84650.00,82950.00,83000.00,83500.00,-1400.00,-900.00,1257,19007,-130,105001750
20240807,碳酸锂,2501,lc2501,84750.00,85050.00,85050.00,83250.00,83450.00,83850.00,-1300.00,-900.00,5342,25069,68,448150100
20240807,碳酸锂,2502,lc2502,85250.00,84950.00,84950.00,83950.00,83950.00,84250.00,-1300.00,-1000.00,59,2325,-3,4971450
20240807,碳酸锂,2503,lc2503,85400.00,85100.00,85100.00,84050.00,84150.00,84650.00,-1250.00,-750.00,371,2149,148,31418450
20240807,碳酸锂,2504,lc2504,87550.00,88050.00,88050.00,86050.00,86350.00,86750.00,-1200.00,-800.00,317,1963,116,27504150
20240807,碳酸锂,2505,lc2505,87800.00,88600.00,88600.00,86400.00,86450.00,87150.00,-1350.00,-650.00,528,4679,99,46030850
20240807,碳酸锂,2506,lc2506,87800.00,88850.00,88900.00,86650.00,86650.00,87150.00,-1150.00,-650.00,304,1276,73,26505200
20240807,碳酸锂,2507,lc2507,87750.00,89150.00,89200.00,86700.00,86700.00,87700.00,-1050.00,-50.00,201,1179,29,17637150
20240807,工业硅,2408,si2408,10330.00,10200.00,10200.00,10200.00,10200.00,10265.00,-130.00,-65.00,44,683,-350,2258950
20240807,工业硅,2409,si2409,10315.00,10270.00,10330.00,10185.00,10195.00,10250.00,-120.00,-65.00,162432,134490,-3195,8324650225
20240807,工业硅,2410,si2410,10375.00,10340.00,10385.00,10245.00,10255.00,10310.00,-120.00,-65.00,25500,58675,-2372,1314845350
20240807,工业硅,2411,si2411,10430.00,10360.00,10440.00,10290.00,10295.00,10355.00,-135.00,-75.00,143454,125787,6382,7430571150
20240807,工业硅,2412,si2412,13380.00,13320.00,13360.00,13220.00,13230.00,13290.00,-150.00,-90.00,26436,48145,3049,1756791950
20240807,工业硅,2501,si2501,13410.00,13360.00,13370.00,13220.00,13230.00,13295.00,-180.00,-115.00,13808,3605,172,917890175
20240807,工业硅,2502,si2502,13385.00,13345.00,13385.00,13270.00,13270.00,13335.00,-115.00,-50.00,8,85,2,533425
20240807,工业硅,2503,si2503,13450.00,13435.00,13435.00,13435.00,13435.00,13435.00,-15.00,-15.00,2,26,-2,134350
20240807,工业硅,2504,si2504,13455.00,13465.00,13465.00,13465.00,13465.00,13465.00,10.00,10.00,1,13,0,67325
20240807,工业硅,2505,si2505,13550.00,13480.00,13540.00,13370.00,13370.00,13425.00,-180.00,-125.00,56,376,8,3759750
20240807,工业硅,2506,si2506,13605.00,13530.00,13545.00,13435.00,13465.00,13490.00,-140.00,-115.00,5,64,0,337275
20240807,工业硅,2507,si2507,13560.00,13495.00,13530.00,13430.00,13430.00,13480.00,-130.00,-80.00,10,95,-3,674225
20240808,碳酸锂,2408,lc2408,79650.00,79650.00,79800.00,78850.00,79000.00,79300.00,-650.00,-350.00,374,2896,-1388,29661300
20240808,碳酸锂,2409,lc2409,79750.00,79300.00,80050.00,77600.00,77600.00,78550.00,-2150.00,-1200.00,7077,23558,-1349,556121200
20240808,碳酸锂,2410,lc2410,80350.00,79850.00,79950.00,78100.00,78100.00,78950.00,-2250.00,-1400.00,1279,6935,223,101000700
20240808,碳酸锂,2411,lc2411,80650.00,80600.00,80600.00,78400.00,78500.00,79400.00,-2150.00,-1250.00,137278,219537,9882,10901375250
20240808,碳酸锂,2412,lc2412,83500.00,83200.00,83300.00,81400.00,81400.00,82200.00,-2100.00,-1300.00,2955,19223,216,243034750
20240808,碳酸锂,2501,lc2501,83850.00,83500.00,83600.00,81600.00,81600.00,82600.00,-2250.00,-1250.00,7801,25642,573,644543250
20240808,碳酸锂,2502,lc2502,84250.00,83700.00,83900.00,82200.00,82200.00,82900.00,-2050.00,-1350.00,108,2336,11,8954500
20240808,碳酸锂,2503,lc2503,84650.00,84050.00,84350.00,82600.00,82600.00,83400.00,-2050.00,-1250.00,335,2285,136,27940850
20240808,碳酸锂,2504,lc2504,86750.00,86250.00,86250.00,84950.00,85200.00,85500.00,-1550.00,-1250.00,142,2003,40,12143050
20240808,碳酸锂,2505,lc2505,87150.00,86550.00,86650.00,85050.00,85100.00,86000.00,-2050.00,-1150.00,899,4872,193,77330750
20240808,碳酸锂,2506,lc2506,87150.00,86350.00,86650.00,85200.00,85200.00,85650.00,-1950.00,-1500.00,356,1350,74,30495250
20240808,碳酸锂,2507,lc2507,87700.00,86750.00,86750.00,85300.00,85300.00,85900.00,-2400.00,-1800.00,132,1216,37,11343650
20240808,工业硅,2408,si2408,10265.00,10050.00,10050.00,9895.00,9895.00,10140.00,-370.00,-125.00,266,682,-1,13489950
20240808,工业硅,2409,si2409,10250.00,10195.00,10225.00,9870.00,9885.00,10050.00,-365.00,-200.00,135357,126770,-7720,6802115575
20240808,工业硅,2410,si2410,10310.00,10295.00,10295.00,9940.00,9950.00,10190.00,-360.00,-120.00,117886,65213,6538,6007322300
20240808,工业硅,2411,si2411,10355.00,10300.00,10330.00,9985.00,10005.00,10210.00,-350.00,-145.00,198218,139348,13561,10121555300
20240808,工业硅,2412,si2412,13290.00,13235.00,13240.00,12905.00,12930.00,13140.00,-360.00,-150.00,32849,49874,1729,2158957675
20240808,工业硅,2501,si2501,13295.00,13230.00,13250.00,12920.00,12940.00,13190.00,-355.00,-105.00,21453,3821,216,1415081675
20240808,工业硅,2502,si2502,13335.00,13240.00,13265.00,12995.00,12995.00,13155.00,-340.00,-180.00,17,83,-2,1118325
20240808,工业硅,2503,si2503,13435.00,13240.00,13280.00,13235.00,13280.00,13250.00,-155.00,-185.00,6,31,5,397625
20240808,工业硅,2504,si2504,13465.00,13350.00,13545.00,13150.00,13150.00,13345.00,-315.00,-120.00,20,16,3,1334600
20240808,工业硅,2505,si2505,13425.00,13305.00,13410.00,13115.00,13140.00,13255.00,-285.00,-170.00,148,395,19,9811625
20240808,工业硅,2506,si2506,13490.00,13395.00,13395.00,13150.00,13155.00,13270.00,-335.00,-220.00,17,63,-1,1128225
20240808,工业硅,2507,si2507,13480.00,13385.00,13405.00,13190.00,13190.00,13285.00,-290.00,-195.00,35,95,0,2325000
20240809,碳酸锂,2408,lc2408,79300.00,78600.00,78600.00,77800.00,77800.00,78200.00,-1500.00,-1100.00,627,1783,-1113,49060250
20240809,碳酸锂,2409,lc2409,78550.00,78050.00,78900.00,76600.00,76600.00,77700.00,-1950.00,-850.00,5811,23148,-410,451712200
20240809,碳酸锂,2410,lc2410,78950.00,78900.00,79300.00,77150.00,77150.00,78350.00,-1800.00,-600.00,1522,6652,-283,119288150
20240809,碳酸锂,2411,lc2411,79400.00,79100.00,79800.00,77500.00,77550.00,78650.00,-1850.00,-750.00,150525,221881,2344,11844200550
20240809,碳酸锂,2412,lc2412,82200.00,81900.00,82450.00,80450.00,80450.00,81550.00,-1750.00,-650.00,2545,19507,284,207607600
20240809,碳酸锂,2501,lc2501,82600.00,82000.00,82900.00,80800.00,80800.00,81850.00,-1800.00,-750.00,9430,26468,826,771955000
20240809,碳酸锂,2502,lc2502,82900.00,82200.00,83300.00,81400.00,81600.00,82400.00,-1300.00,-500.00,132,2333,-3,10877250
20240809,碳酸锂,2503,lc2503,83400.00,83650.00,83650.00,81600.00,81850.00,82350.00,-1550.00,-1050.00,227,2399,114,18704100
20240809,碳酸锂,2504,lc2504,85500.00,84850.00,85650.00,83600.00,83600.00,84600.00,-1900.00,-900.00,81,2021,18,6853000
20240809,碳酸锂,2505,lc2505,86000.00,85550.00,86000.00,83800.00,84000.00,85000.00,-2000.00,-1000.00,703,4915,43,59756500
20240809,碳酸锂,2506,lc2506,85650.00,85800.00,85850.00,84000.00,84000.00,85000.00,-1650.00,-650.00,200,1316,-34,17007150
20240809,碳酸锂,2507,lc2507,85900.00,85350.00,86000.00,84300.00,84300.00,85250.00,-1600.00,-650.00,209,1314,98,17820950
20240809,工业硅,2408,si2408,10140.00,0.00,0.00,0.00,9785.00,9785.00,-355.00,-355.00,102,679,-3,5047025
20240809,工业硅,2409,si2409,10050.00,9945.00,10030.00,9745.00,9745.00,9900.00,-305.00,-150.00,135115,107447,-19323,6690995575
20240809,工业硅,2410,si2410,10190.00,10005.00,10085.00,9815.00,9825.00,9940.00,-365.00,-250.00,54206,69003,3790,2694793525
20240809,工业硅,2411,si2411,10210.00,10045.00,10130.00,9855.00,9860.00,9995.00,-350.00,-215.00,190876,160227,20879,9542675500
20240809,工业硅,2412,si2412,13140.00,12950.00,13045.00,12780.00,12805.00,12935.00,-335.00,-205.00,30702,50585,711,1986035950
20240809,工业硅,2501,si2501,13190.00,12960.00,13075.00,12805.00,12820.00,12995.00,-370.00,-195.00,26421,4091,270,1717092175
20240809,工业硅,2502,si2502,13155.00,13050.00,13110.00,12865.00,12885.00,12990.00,-270.00,-165.00,27,87,4,1753775
20240809,工业硅,2503,si2503,13250.00,13025.00,13080.00,12930.00,12930.00,13010.00,-320.00,-240.00,14,31,0,910900
20240809,工业硅,2504,si2504,13345.00,13165.00,13185.00,12990.00,12990.00,13130.00,-355.00,-215.00,7,13,-3,459625
20240809,工业硅,2505,si2505,13255.00,13175.00,13245.00,12995.00,13000.00,13130.00,-255.00,-125.00,96,418,23,6303575
20240809,工业硅,2506,si2506,13270.00,13080.00,13170.00,12345.00,12960.00,12950.00,-310.00,-320.00,38,57,-6,2461075
20240809,工业硅,2507,si2507,13285.00,13185.00,13230.00,13010.00,13040.00,13100.00,-245.00,-185.00,16,94,-1,1048050
20240812,碳酸锂,2408,lc2408,78200.00,75900.00,76050.00,75450.00,75450.00,76300.00,-2750.00,-1900.00,305,1234,-549,23283800
20240812,碳酸锂,2409,lc2409,77700.00,76050.00,77100.00,75050.00,75050.00,75950.00,-2650.00,-1750.00,4078,22851,-297,309917750
20240812,碳酸锂,2410,lc2410,78350.00,76850.00,77550.00,75550.00,75600.00,76350.00,-2750.00,-2000.00,1482,6890,238,113196750
20240812,碳酸锂,2411,lc2411,78650.00,77950.00,78000.00,75900.00,76000.00,76900.00,-2650.00,-1750.00,112956,230478,8597,8691877350
20240812,碳酸锂,2412,lc2412,81550.00,80250.00,80900.00,78700.00,78700.00,79550.00,-2850.00,-2000.00,2994,19920,413,238287700
20240812,碳酸锂,2501,lc2501,81850.00,80500.00,81250.00,79150.00,79300.00,80200.00,-2550.00,-1650.00,9029,27078,610,724188550
20240812,碳酸锂,2502,lc2502,82400.00,81550.00,81600.00,79500.00,79700.00,80300.00,-2700.00,-2100.00,184,2357,24,14780600
20240812,碳酸锂,2503,lc2503,82350.00,81500.00,81850.00,80050.00,80100.00,81050.00,-2250.00,-1300.00,292,2439,40,23668750
20240812,碳酸锂,2504,lc2504,84600.00,83600.00,83800.00,82300.00,82300.00,83000.00,-2300.00,-1600.00,103,2038,17,8551650
20240812,碳酸锂,2505,lc2505,85000.00,84000.00,84200.00,82450.00,82500.00,83300.00,-2500.00,-1700.00,568,4915,0,47340450
20240812,碳酸锂,2506,lc2506,85000.00,84000.00,84250.00,82650.00,82650.00,83550.00,-2350.00,-1450.00,148,1309,-7,12367900
20240812,碳酸锂,2507,lc2507,85250.00,84150.00,84400.00,82750.00,82800.00,83600.00,-2450.00,-1650.00,197,1362,48,16473900
20240812,工业硅,2408,si2408,9785.00,9785.00,9785.00,9510.00,9510.00,9525.00,-275.00,-260.00,27,652,-27,1286225
20240812,工业硅,2409,si2409,9900.00,9695.00,9760.00,9510.00,9530.00,9615.00,-370.00,-285.00,167973,93723,-13724,8079301300
20240812,工业硅,2410,si2410,9940.00,9780.00,9820.00,9565.00,9585.00,9660.00,-355.00,-280.00,102871,68387,-616,4969116550
20240812,工业硅,2411,si2411,9995.00,9810.00,9860.00,9610.00,9630.00,9730.00,-365.00,-265.00,197804,169335,9108,9624690825
20240812,工业硅,2412,si2412,12935.00,12935.00,12935.00,12585.00,12590.00,12750.00,-345.00,-185.00,32701,48647,-1938,2084951625
20240812,工业硅,2501,si2501,12995.00,12800.00,12875.00,12595.00,12615.00,12730.00,-380.00,-265.00,18030,4346,255,1147898725
20240812,工业硅,2502,si2502,12990.00,12805.00,12895.00,12650.00,12690.00,12745.00,-300.00,-245.00,30,92,5,1911850
20240812,工业硅,2503,si2503,13010.00,12995.00,12995.00,12760.00,12760.00,12815.00,-250.00,-195.00,10,32,1,640900
20240812,工业硅,2504,si2504,13130.00,12915.00,12915.00,12915.00,12915.00,12915.00,-215.00,-215.00,1,13,0,64575
20240812,工业硅,2505,si2505,13130.00,13000.00,13095.00,12790.00,12790.00,12905.00,-340.00,-225.00,139,469,51,8970050
20240812,工业硅,2506,si2506,12950.00,12845.00,12845.00,12830.00,12830.00,12835.00,-120.00,-115.00,3,57,0,192525
20240812,工业硅,2507,si2507,13100.00,13010.00,13020.00,12850.00,12855.00,12905.00,-245.00,-195.00,22,97,3,1419650
20240813,碳酸锂,2408,lc2408,76300.00,76300.00,76300.00,75300.00,76200.00,75500.00,-100.00,-800.00,212,860,-374,16010550
20240813,碳酸锂,2409,lc2409,75950.00,75600.00,76850.00,74700.00,76000.00,75800.00,50.00,-150.00,6615,22079,-772,501474450
20240813,碳酸锂,2410,lc2410,76350.00,75400.00,77250.00,75150.00,76450.00,76250.00,100.00,-100.00,1327,7051,161,101242800
20240813,碳酸锂,2411,lc2411,76900.00,76100.00,77800.00,75500.00,77000.00,76650.00,100.00,-250.00,198114,221774,-8704,15191310450
20240813,碳酸锂,2412,lc2412,79550.00,78900.00,80200.00,78100.00,79550.00,79100.00,0.00,-450.00,8012,20953,1033,633820000
20240813,碳酸锂,2501,lc2501,80200.00,79450.00,80450.00,78100.00,79650.00,79350.00,-550.00,-850.00,21217,30847,3769,1684597050
20240813,碳酸锂,2502,lc2502,80300.00,79600.00,80900.00,78650.00,80250.00,79600.00,-50.00,-700.00,358,2375,18,28503450
20240813,碳酸锂,2503,lc2503,81050.00,80000.00,81350.00,79200.00,80550.00,79900.00,-500.00,-1150.00,894,2822,383,71469200
20240813,碳酸锂,2504,lc2504,83000.00,81200.00,83650.00,81200.00,82900.00,82550.00,-100.00,-450.00,330,2156,118,27254000
20240813,碳酸锂,2505,lc2505,83300.00,82450.00,83850.00,81600.00,83400.00,82700.00,100.00,-600.00,968,4857,-58,80084250
20240813,碳酸锂,2506,lc2506,83550.00,82500.00,84000.00,81850.00,83500.00,82650.00,-50.00,-900.00,595,1292,-17,49205700
20240813,碳酸锂,2507,lc2507,83600.00,82700.00,84200.00,82000.00,83900.00,83100.00,300.00,-500.00,494,1576,214,41060400
20240813,工业硅,2408,si2408,9525.00,9525.00,9525.00,9525.00,9525.00,9535.00,0.00,10.00,5,349,-303,238475
20240813,工业硅,2409,si2409,9615.00,9530.00,9700.00,9530.00,9590.00,9615.00,-25.00,0.00,140839,84721,-9002,6772123775
20240813,工业硅,2410,si2410,9660.00,9630.00,9750.00,9585.00,9645.00,9670.00,-15.00,10.00,82713,65612,-2775,4001032175
20240813,工业硅,2411,si2411,9730.00,9640.00,9800.00,9620.00,9690.00,9720.00,-40.00,-10.00,271106,168208,-1127,13176514925
20240813,工业硅,2412,si2412,12750.00,12615.00,12770.00,12510.00,12655.00,12675.00,-95.00,-75.00,28922,49211,564,1833410950
20240813,工业硅,2501,si2501,12730.00,12645.00,12790.00,12605.00,12670.00,12670.00,-60.00,-60.00,20705,4401,55,1311790250
20240813,工业硅,2502,si2502,12745.00,12720.00,12765.00,12685.00,12765.00,12715.00,20.00,-30.00,8,95,3,508650
20240813,工业硅,2503,si2503,12815.00,12760.00,12825.00,12760.00,12825.00,12775.00,10.00,-40.00,4,36,4,255525
20240813,工业硅,2504,si2504,12915.00,,,,12915.00,12915.00,0.00,0.00,0,13,0,0
20240813,工业硅,2505,si2505,12905.00,12805.00,12980.00,12790.00,12860.00,12880.00,-45.00,-25.00,114,477,8,7341725
20240813,工业硅,2506,si2506,12835.00,12820.00,12875.00,12820.00,12870.00,12850.00,35.00,15.00,5,57,0,321350
20240813,工业硅,2507,si2507,12905.00,12930.00,13015.00,12870.00,12965.00,12940.00,60.00,35.00,11,99,2,711925
20240814,碳酸锂,2408,lc2408,75500.00,75100.00,75100.00,72200.00,72250.00,79600.00,-3250.00,4100.00,623,0,-860,46103350
20240814,碳酸锂,2409,lc2409,75800.00,75550.00,76200.00,72000.00,72600.00,74250.00,-3200.00,-1550.00,7230,21866,-213,537052050
20240814,碳酸锂,2410,lc2410,76250.00,76050.00,76550.00,72400.00,73000.00,74150.00,-3250.00,-2100.00,1949,6997,-54,144558950
20240814,碳酸锂,2411,lc2411,76650.00,76800.00,77100.00,72800.00,73450.00,74800.00,-3200.00,-1850.00,216635,230303,8529,16205857850
20240814,碳酸锂,2412,lc2412,79100.00,79150.00,79450.00,75400.00,76050.00,77300.00,-3050.00,-1800.00,5860,20731,-222,453231800
20240814,碳酸锂,2501,lc2501,79350.00,79350.00,79800.00,75450.00,76200.00,77400.00,-3150.00,-1950.00,17463,33098,2251,1351669800
20240814,碳酸锂,2502,lc2502,79600.00,79150.00,80250.00,75900.00,76600.00,77550.00,-3000.00,-2050.00,217,2402,27,16831250
20240814,碳酸锂,2503,lc2503,79900.00,80550.00,80650.00,76450.00,77000.00,78200.00,-2900.00,-1700.00,704,3007,185,55053650
20240814,碳酸锂,2504,lc2504,82550.00,82550.00,82850.00,78800.00,79200.00,80300.00,-3350.00,-2250.00,232,2275,119,18635200
20240814,碳酸锂,2505,lc2505,82700.00,82450.00,83200.00,79200.00,79500.00,80850.00,-3200.00,-1850.00,1022,4817,-40,82654400
20240814,碳酸锂,2506,lc2506,82650.00,83350.00,83450.00,79550.00,79850.00,81250.00,-2800.00,-1400.00,204,1291,-1,16575350
20240814,碳酸锂,2507,lc2507,83100.00,83400.00,83800.00,79900.00,80400.00,81350.00,-2700.00,-1750.00,320,1606,30,26036150
20240814,工业硅,2408,si2408,9535.00,9485.00,9485.00,9205.00,9205.00,10300.00,-330.00,765.00,30,0,-349,1403700
20240814,工业硅,2409,si2409,9615.00,9590.00,9715.00,9190.00,9255.00,9460.00,-360.00,-155.00,101401,72269,-12452,4797487700
20240814,工业硅,2410,si2410,9670.00,9610.00,9765.00,9240.00,9300.00,9460.00,-370.00,-210.00,109039,66763,1151,5159567450
20240814,工业硅,2411,si2411,9720.00,9650.00,9820.00,9285.00,9340.00,9535.00,-380.00,-185.00,352421,173369,5161,16807370800
20240814,工业硅,2412,si2412,12675.00,12580.00,12760.00,12245.00,12295.00,12480.00,-380.00,-195.00,30226,52109,2898,1886358600
20240814,工业硅,2501,si2501,12670.00,12625.00,12780.00,12260.00,12310.00,12640.00,-360.00,-30.00,26429,4794,393,1670539900
20240814,工业硅,2502,si2502,12715.00,12705.00,12730.00,12335.00,12385.00,12560.00,-330.00,-155.00,20,103,8,1256275
20240814,工业硅,2503,si2503,12775.00,12670.00,12670.00,12670.00,12670.00,12670.00,-105.00,-105.00,1,36,0,63350
20240814,工业硅,2504,si2504,12915.00,12725.00,12725.00,12725.00,12725.00,12725.00,-190.00,-190.00,1,13,0,63625
20240814,工业硅,2505,si2505,12880.00,12785.00,12920.00,12455.00,12580.00,12665.00,-300.00,-215.00,149,483,6,9436250
20240814,工业硅,2506,si2506,12850.00,12780.00,12920.00,12480.00,12510.00,12700.00,-340.00,-150.00,14,59,2,889100
20240814,工业硅,2507,si2507,12940.00,12830.00,12960.00,12550.00,12555.00,12680.00,-385.00,-260.00,24,100,1,1522150
20240815,碳酸锂,2409,lc2409,74250.00,72900.00,72900.00,71000.00,71650.00,71950.00,-2600.00,-2300.00,5731,21857,-9,412526600
20240815,碳酸锂,2410,lc2410,74150.00,73200.00,73250.00,71450.00,72050.00,72150.00,-2100.00,-2000.00,1951,7116,119,140859450
20240815,碳酸锂,2411,lc2411,74800.00,73600.00,73700.00,71800.00,72400.00,72650.00,-2400.00,-2150.00,212442,229864,-439,15435374600
20240815,碳酸锂,2412,lc2412,77300.00,76050.00,76250.00,74300.00,75200.00,75250.00,-2100.00,-2050.00,5231,20826,95,393823350
20240815,碳酸锂,2501,lc2501,77400.00,76550.00,76700.00,74500.00,75600.00,75650.00,-1800.00,-1750.00,16946,32101,-997,1282359250
20240815,碳酸锂,2502,lc2502,77550.00,76350.00,76950.00,75050.00,76100.00,75800.00,-1450.00,-1750.00,214,2401,-1,16230450
20240815,碳酸锂,2503,lc2503,78200.00,76950.00,77500.00,75450.00,76400.00,76500.00,-1800.00,-1700.00,486,3024,17,37186800
20240815,碳酸锂,2504,lc2504,80300.00,78850.00,79500.00,77600.00,78600.00,78600.00,-1700.00,-1700.00,271,2388,113,21310800
20240815,碳酸锂,2505,lc2505,80850.00,79000.00,79900.00,78000.00,79250.00,78950.00,-1600.00,-1900.00,1113,4739,-78,87915500
20240815,碳酸锂,2506,lc2506,81250.00,79900.00,80050.00,78400.00,79250.00,79350.00,-2000.00,-1900.00,285,1283,-8,22619700
20240815,碳酸锂,2507,lc2507,81350.00,80100.00,80450.00,78750.00,79400.00,79800.00,-1950.00,-1550.00,725,1820,214,57866400
20240815,碳酸锂,2508,lc2508,81350.00,80050.00,82000.00,79750.00,81350.00,80700.00,0.00,-650.00,40,29,29,3228450
20240815,工业硅,2409,si2409,9460.00,9255.00,9405.00,9165.00,9370.00,9280.00,-90.00,-180.00,67888,57370,-14899,3150114425
20240815,工业硅,2410,si2410,9460.00,9225.00,9440.00,9215.00,9405.00,9320.00,-55.00,-140.00,80985,64404,-2359,3774682400
20240815,工业硅,2411,si2411,9535.00,9360.00,9490.00,9260.00,9450.00,9370.00,-85.00,-165.00,269515,166056,-7313,12632482425
20240815,工业硅,2412,si2412,12480.00,12290.00,12410.00,12205.00,12345.00,12320.00,-135.00,-160.00,40221,50737,-1372,2478395225
20240815,工业硅,2501,si2501,12640.00,12290.00,12420.00,12220.00,12335.00,12295.00,-305.00,-345.00,26271,5210,416,1615365775
20240815,工业硅,2502,si2502,12560.00,12390.00,12400.00,12280.00,12380.00,12340.00,-180.00,-220.00,35,127,24,2159700
20240815,工业硅,2503,si2503,12670.00,12400.00,12400.00,12400.00,12400.00,12400.00,-270.00,-270.00,2,38,2,124000
20240815,工业硅,2504,si2504,12725.00,,,,12725.00,12725.00,0.00,0.00,0,13,0,0
